x1;y1;x2;y2
1.0081455612727497;-2.065693905224972;1.0978674790554417;-2.0476937937686865
1.0978674790554417;-2.0476937937686865;1.1409451451710535;-2.0243438039858175
1.1409451451710535;-2.0243438039858175;1.1705923875688256;-1.9956996637723001
1.1705923875688256;-1.9956996637723001;1.1843571786820768;-1.9715137555028823
1.1843571786820768;-1.9715137555028823;1.1902086081027679;-1.9308881169544463
1.1902086081027679;-1.9308881169544463;1.1761651774932578;-1.891432764287971
1.1761651774932578;-1.891432764287971;1.1490814184607197;-1.8610053313015653
1.1490814184607197;-1.8610053313015653;1.0990934928390297;-1.8318596399969105
1.0990934928390297;-1.8318596399969105;1.0511674994892086;-1.818039120985249
1.0511674994892086;-1.818039120985249;1.006306540597739;-1.8133022495495927
1.006306540597739;-1.8133022495495927;0.9357550201547773;-1.8202125090534438
-2.340042353203411;-1.4791020377823496;-1.4120613749931883;-1.5735608269999553
-1.4120613749931883;-1.5735608269999553;-0.6228428659002663;-1.6554251109917146
-0.6228428659002663;-1.6554251109917146;-0.020201363475912466;-1.7687756580520495
-0.020201363475912466;-1.7687756580520495;0.6650846135268543;-1.9340088793089805
0.6650846135268543;-1.9340088793089805;0.8081381308860939;-1.954126650937525
0.6082978841973915;-0.9232719707215443;0.6477532368621347;-1.0948581724952533
0.6477532368621347;-1.0948581724952533;0.629195846413827;-1.155378671072653
0.629195846413827;-1.155378671072653;0.5865082755930269;-1.2019114669426652
0.5865082755930269;-1.2019114669426652;0.4909349283896438;-1.2636022514059848
0.4909349283896438;-1.2636022514059848;0.26679731763049563;-1.3028346924728795
0.26679731763049563;-1.3028346924728795;-0.14453030668913866;-1.3532127133921037
-0.14453030668913866;-1.3532127133921037;-0.6515427340107091;-1.387819738819173
-0.6515427340107091;-1.387819738819173;-1.282939832444906;-1.3972934816904854
-1.282939832444906;-1.3972934816904854;-1.5645329073245875;-1.3982408559807844
-1.5645329073245875;-1.3982408559807844;-3.052690728735222;-1.3626307283635208
-0.5866754592907326;3.2054966284650024;-0.5751397841473038;3.2437259673456627
-0.5751397841473038;3.2437259673456627;-0.5806011182731832;3.279726190258233
-0.5806011182731832;3.279726190258233;-0.5920253376183064;3.3015715267597705
-0.5920253376183064;3.3015715267597705;-0.6033938290640296;3.3157264131668436
-0.6033938290640296;3.3157264131668436;-0.621895491612937;3.3324447829413777
-0.621895491612937;3.3324447829413777;-0.6450782976985953;3.3473798599390645
-0.6450782976985953;3.3473798599390645;-0.6753385469880375;3.360977467355105
-0.6753385469880375;3.360977467355105;-0.7073820890533377;3.370172570730901
-0.7073820890533377;3.370172570730901;-0.7388126242267202;3.3752438095619683
-0.7388126242267202;3.3752438095619683;-0.7750914866345593;3.376692734939445
-0.7750914866345593;3.376692734939445;-0.8252465959542026;3.3712314008130706
-0.8252465959542026;3.3712314008130706;-0.8789682908253144;3.3541229357471893
-0.8789682908253144;3.3541229357471893;-0.9084483495253807;3.337627477572236
-0.9084483495253807;3.337627477572236;-0.9240521613136427;3.3255345234335674
-0.9240521613136427;3.3255345234335674;-0.943668381847585;3.3042464659230624
-0.943668381847585;3.3042464659230624;-0.9557056080843785;3.282902680512662
-0.9557056080843785;3.282902680512662;-0.9618914049004811;3.2602771534205117
-0.9618914049004811;3.2602771534205117;-0.9625601396913042;3.251360689540232
-0.9625601396913042;3.251360689540232;-0.9624486838927511;3.2437259673456627
-0.9624486838927511;3.2437259673456627;-0.9586591867441767;3.223608195717118
-0.9586591867441767;3.223608195717118;-0.9489625322757586;3.202208682406823
-0.9489625322757586;3.202208682406823;-0.9380398640239999;3.1870506938135152
-0.9380398640239999;3.1870506938135152;-0.9195939293742452;3.1691063102571255
-0.9195939293742452;3.1691063102571255;-0.8978043207698807;3.154004049563713
-0.8978043207698807;3.154004049563713;-0.8708877454350483;3.140740809543084
-0.8708877454350483;3.140740809543084;-0.8487637694352723;3.1329946315487245
-0.8487637694352723;3.1329946315487245;-0.8345531551280565;3.129205134399408
-0.8345531551280565;3.129205134399408;-0.7893578288411752;3.1223506027914922
-0.7893578288411752;3.1223506027914922;-0.7582616610629568;3.1218490516963953
-0.7582616610629568;3.1218490516963953;-0.7220942544536707;3.1254156372500908
-0.7220942544536707;3.1254156372500908;-0.6894377054967002;3.132827447849039
-0.6894377054967002;3.132827447849039;-0.6655861646202191;3.1412423606342217
-0.6655861646202191;3.1412423606342217;-0.6463600393810884;3.1502702803142917
-0.6463600393810884;3.1502702803142917;-0.6187190013560329;3.1684375754663026
-0.6187190013560329;3.1684375754663026;-0.5963721137591509;3.1908959188627275
-0.5963721137591509;3.1908959188627275;-0.5866754592907326;3.2054966284650024
-2.27355896940553;-2.3239927182179674;-2.2648654171233464;-2.2914476250632623
-2.2648654171233464;-2.2914476250632623;-2.1770382479148176;-1.60387680419053
-2.1813292961567567;-2.3842903052037054;-2.048251072762194;-2.389027176639362
-2.048251072762194;-2.389027176639362;-1.758465996693446;-2.4046867163238064
-1.758465996693446;-2.4046867163238064;-1.425436070811628;-2.4226868277800917
-1.425436070811628;-2.4226868277800917;-1.1932179146619664;-2.4352256051100025
-1.1932179146619664;-2.4352256051100025;-0.292822246577399;-2.4929597087282795
-0.292822246577399;-2.4929597087282795;-0.19240057213980682;-2.518148719183932
-0.19240057213980682;-2.518148719183932;-0.0680159010271804;-2.5874184979458854
-0.0680159010271804;-2.5874184979458854;0.02287630263969937;-2.681877287163491
0.02287630263969937;-2.681877287163491;0.06411494808005304;-2.7951163784279953
0.06411494808005304;-2.7951163784279953;0.04678357141533334;-2.9431854067191496
0.04678357141533334;-2.9431854067191496;0.011340627496023013;-3.1755150186658794
-1.1932179146619664;-2.4352256051100025;-1.2011870042539268;-2.6240874556492786
-1.2011870042539268;-2.6240874556492786;-1.1938309215536365;-2.6525644121631102
-1.1938309215536365;-2.6525644121631102;-1.1777255586722573;-2.6787007969090615
-1.1777255586722573;-2.6787007969090615;-1.153261010904106;-2.7013263240012124
-1.153261010904106;-2.7013263240012124;-1.1055579291513908;-2.722948748907129
-1.1055579291513908;-2.722948748907129;-1.078084074824041;-2.730583471105658
-1.078084074824041;-2.730583471105658;-1.0264243122247985;-2.786757193542708
-1.0264243122247985;-2.786757193542708;-0.9911485520034414;-2.867618375344273
-0.9911485520034414;-2.867618375344273;-0.9242193450115959;-3.012455185481103
-0.9242193450115959;-3.012455185481103;-0.9248323519032661;-3.0433284416627107
-0.9248323519032661;-3.0433284416627107;-0.9375383129308826;-3.095043932159621
-0.9375383129308826;-3.095043932159621;-0.9748202775249563;-3.162641873940557
-0.9748202775249563;-3.162641873940557;-1.0481024650308575;-3.2919306001887727
-1.0481024650308575;-3.2919306001887727;-1.058523582189499;-3.3612561068466613
-1.058523582189499;-3.3612561068466613;-1.060195419166804;-3.464018353053619
-1.891488492188856;6.340190960934793;-1.7336113536307303;6.063223301694689
-1.7336113536307303;6.063223301694689;-1.4035907343081107;5.436841714190179
-1.4035907343081107;5.436841714190179;-1.219410027306823;4.914504114578338
-1.219410027306823;4.914504114578338;-1.024306652053529;4.142784165845862
-1.024306652053529;4.142784165845862;-0.9684115691119951;3.90438021288183
0.9266713725780293;3.367497631563649;0.9355321085579188;3.3502219827980824
0.9355321085579188;3.3502219827980824;0.9528634852228859;3.3359556405951785
0.9528634852228859;3.3359556405951785;0.9709750524769816;3.3280422789011332
0.9709750524769816;3.3280422789011332;0.981619081232729;3.325311611837946
0.981619081232729;3.325311611837946;0.9977244441141082;3.323082495869856
0.9977244441141082;3.323082495869856;1.0265357680233516;3.3246428770471232
1.0265357680233516;3.3246428770471232;1.0517247784814787;3.3323890550414825
1.0517247784814787;3.3323890550414825;1.062257351438673;3.3381847565632685
1.062257351438673;3.3381847565632685;1.077916891126088;3.352674010365753
1.077916891126088;3.352674010365753;1.0854401575240837;3.370339754426627
1.0854401575240837;3.370339754426627;1.084604239035555;3.3846060966334903
1.084604239035555;3.3846060966334903;1.0751304961639954;3.401826017499162
1.0751304961639954;3.401826017499162;1.0572418405067583;3.415869448110404
1.0572418405067583;3.415869448110404;1.0445916073782944;3.4215536938324
1.0445916073782944;3.4215536938324;1.0183437668345325;3.4275165790499114
1.0183437668345325;3.4275165790499114;0.9906470009100767;3.427237939554395
0.9906470009100767;3.427237939554395;0.9646220719631733;3.4207177753418914
0.9646220719631733;3.4207177753418914;0.942665279661103;3.4079003585164642
0.942665279661103;3.4079003585164642;0.929624951238075;3.391794995636817
0.929624951238075;3.391794995636817;0.9266713725780293;3.367497631563649
-0.5866754592907326;3.2054966284650024;-0.48675533594650516;3.243781695245558
-0.48675533594650516;3.243781695245558;-0.331664592350472;3.2584938606436635
0.737419426745674;4.194555384246627;0.9759348355097437;3.4632381624669653
0.9759348355097437;3.4632381624669653;0.9906470009100767;3.427237939554395
1.084604239035555;3.3846060966334903;1.1766110006872224;3.3859435662151363
1.1766110006872224;3.3859435662151363;2.3057696951682884;3.446909887987738
2.3057696951682884;3.446909887987738;2.4030148793489765;3.458445563131414
7.198177697694571;1.8023238534009087;7.170703843367469;1.8508071257434946
7.170703843367469;1.8508071257434946;7.11703787639551;1.8889807367242597
7.11703787639551;1.8889807367242597;7.053229431761168;1.9094886036441512
7.053229431761168;1.9094886036441512;6.991817286794355;1.9145598424752188
6.991817286794355;1.9145598424752188;6.932857169394222;1.907705310871263
6.932857169394222;1.907705310871263;6.876571991157876;1.8884791856291625
6.876571991157876;1.8884791856291625;6.8441383537977645;1.8688629650957151
6.8441383537977645;1.8688629650957151;6.819116527037343;1.8453457916171203
6.819116527037343;1.8453457916171203;6.79821856482066;1.808453922318106
6.79821856482066;1.808453922318106;6.794540523470639;1.7692214812472515
6.794540523470639;1.7692214812472515;6.810422974755159;1.727592740512581
6.810422974755159;1.727592740512581;6.863587390634001;1.6797224750648827
6.863587390634001;1.6797224750648827;6.945228763026427;1.6511897906511557
6.945228763026427;1.6511897906511557;7.035786599297648;1.6491278583787914
7.035786599297648;1.6491278583787914;7.101211153010142;1.665456132858019
7.101211153010142;1.665456132858019;7.13230732078836;1.6803912098557057
7.13230732078836;1.6803912098557057;7.175942265896242;1.7163914327643162
7.175942265896242;1.7163914327643162;7.190431519699716;1.7383482250696036
7.190431519699716;1.7383482250696036;7.198177697694571;1.8023238534009087
10.673035127152334;1.5171084650673887;10.41947318559252;1.5908922036693771
10.41947318559252;1.5908922036693771;9.936368027046582;1.7231345085724412
9.936368027046582;1.7231345085724412;9.529777274162605;1.8175375698941114
9.529777274162605;1.8175375698941114;9.338463396058133;1.845903070608153
9.338463396058133;1.845903070608153;9.171056786729295;1.8490238329666466
9.171056786729295;1.84902383296664668.903172775063464;1.8490238329666466
8.903172775063464;1.8490238329666466;7.198177697694571;1.8023238534009087
6.794540523470639;1.7692214812472515;6.051799082347091;1.7377909460746115
6.051799082347091;1.7377909460746115;5.922175988705691;1.7319952445528257
5.922175988705691;1.7319952445528257;5.888739249159345;1.7304905912754538
5.888739249159345;1.7304905912754538;5.720942544535695;1.7230230527766106
5.720942544535695;1.7230230527766106;5.617678747236857;1.718397637136785
5.617678747236857;1.718397637136785;4.776243196552175;1.6808370330469478
4.776243196552175;1.6808370330469478;4.606941838649174;1.673258038752274
2.6109356714281926;1.5915609384602;2.6057529767985717;1.6466758308111207
2.6057529767985717;1.6466758308111207;2.5869169468540054;1.8406089201814642
2.5869169468540054;1.8406089201814642;2.5826816265114667;1.8810116471303193
2.5826816265114667;1.8810116471303193;2.5283469247486847;2.3965504430381
2.5283469247486847;2.3965504430381;2.487275463005789;2.8048130328988883
2.487275463005789;2.8048130328988883;2.469386807348552;2.9196125053406594
4.520953690115656;1.6733137666482094;4.407380231456482;1.6684097115168275
4.407380231456482;1.6684097115168275;3.4406683632714925;1.6268924265779876
3.4406683632714925;1.6268924265779876;2.7510913380267867;1.596910816786784
2.7510913380267867;1.596910816786784;2.6109356714281926;1.5915609384602
2.6109356714281926;1.5915609384602;1.9615941894376057;1.5634183493417797
1.9615941894376057;1.5634183493417797;1.8459587985063157;1.558458566306543
4.606941838649174;1.673258038752274;4.589944829379618;1.6952705589534969
4.589944829379618;1.6952705589534969;4.556452361934119;1.7005647093801857
4.556452361934119;1.7005647093801857;4.531932086266814;1.6915925176000108
4.531932086266814;1.6915925176000108;4.520953690115656;1.6733137666482094
4.520953690115656;1.6733137666482094;4.534272658034943;1.6522486207372853
4.534272658034943;1.6522486207372853;4.566371927999396;1.6444467148430306
4.566371927999396;1.6444467148430306;4.595851986699462;1.6537532740146572
4.595851986699462;1.6537532740146572;4.606941838649174;1.673258038752274
1.8459587985063157;1.558458566306543;1.8209369717458943;1.6093938662167997
1.8209369717458943;1.6093938662167997;1.77507291066819;1.6462300076159186
1.77507291066819;1.6462300076159186;1.738013857670975;1.6628926494905578
1.738013857670975;1.6628926494905578;1.6691899021047185;1.6776605427925184
1.6691899021047185;1.6776605427925184;1.5971337283821576;1.6759329779155658
1.5971337283821576;1.6759329779155658;1.5436906730073046;1.6631712889860741
1.5436906730073046;1.6631712889860741;1.4921423662066151;1.637759366930841
1.4921423662066151;1.637759366930841;1.442321624282383;1.582087195588888
1.442321624282383;1.582087195588888;1.4371946575519152;1.5174428324628002
1.4371946575519152;1.5174428324628002;1.4624393959094428;1.4734177920603542
1.4624393959094428;1.4734177920603542;1.487795590065523;1.450959448667889
1.487795590065523;1.450959448667889;1.5706629762412898;1.4146248583599073
1.5706629762412898;1.4146248583599073;1.6409358571879926;1.4066557687659669
1.6409358571879926;1.4066557687659669;1.6794438355654067;1.4091077963336378
1.6794438355654067;1.4091077963336378;1.7719521483104386;1.43769620864726
1.7719521483104386;1.43769620864726;1.830800809912018;1.4895788828438559
1.830800809912018;1.4895788828438559;1.843451043040482;1.5166069139762512
1.843451043040482;1.5166069139762512;1.8459587985063157;1.558458566306543
1.5971337283821576;1.6759329779155658;1.5495421024277483;1.754732227444767
1.5495421024277483;1.754732227444767;1.4463340330280636;2.0603997547982833
1.4463340330280636;2.0603997547982833;1.3867609087362607;2.242518529529434
1.3867609087362607;2.242518529529434;1.350927869522386;2.346618245314078
1.350927869522386;2.346618245314078;1.328636709824657;2.4114855200357868
1.328636709824657;2.4114855200357868;1.2151189790648838;2.7535990934931154
1.2151189790648838;2.7535990934931154;1.1849701855737471;2.861544034330931
2.5667434473277932;1.4101108985198723;2.553758846803918;1.3587855033182685
2.553758846803918;1.3587855033182685;2.3396522579085994;0.7469488975161389
2.3396522579085994;0.7469488975161389;2.272444411420495;0.5414244051061835
1.843451043040482;1.5166069139762512;1.9568015901025493;1.4987182583197567
1.9568015901025493;1.4987182583197567;2.5667434473277932;1.4101108985198723
2.239509222967266;0.27560232571048987;2.320649044266575;0.2598870581261497
2.320649044266575;0.2598870581261497;2.6826017498559414;0.21028922779753895
2.6826017498559414;0.21028922779753895;2.9623558040606124;0.1704437798397164
2.9623558040606124;0.1704437798397164;3.466303196923832;0.09710586443292991
3.466303196923832;0.09710586443292991;3.5329537644194184;0.09287054409237092
3.5329537644194184;0.09287054409237092;3.584780710716367;0.09203462560186233
3.584780710716367;0.09203462560186233;3.633932717849528;0.0981089666191644
3.633932717849528;0.0981089666191644;3.685035201456253;0.12045585421579894
4.556452361934119;1.7005647093801857;4.549374918730088;1.7292088495897433
4.549374918730088;1.7292088495897433;4.496321958649799;1.9282689056910496
4.496321958649799;1.9282689056910496;4.488854420151203;1.9566344064050911
4.488854420151203;1.9566344064050911;4.472637601471271;2.018158007172685
4.472637601471271;2.018158007172685;4.351039325320737;2.479027733920787
1.6794438355654067;1.4091077963336378;1.7077536083815328;1.3388906432853451
1.7077536083815328;1.3388906432853451;2.0041145765607;0.4868667917462956
2.0041145765607;0.4868667917462956;2.0048947671503234;0.4845819478783103
2.0048947671503234;0.4845819478783103;2.004504671855512;0.4318076272913105
2.1327902959150182;0.18236955027869944;2.1895212973453284;0.21067932309284565
2.1895212973453284;0.21067932309284565;2.229143833707777;0.25225233592762086
2.229143833707777;0.25225233592762086;2.239509222967266;0.27560232571048987
2.239509222967266;0.27560232571048987;2.241125332045418;0.3198502777125168
2.241125332045418;0.3198502777125168;2.223125220589628;0.35105790128953573
2.223125220589628;0.35105790128953573;2.209639068972388;0.3743521631725095
2.209639068972388;0.3743521631725095;2.1580350342725456;0.409460739694676
2.1580350342725456;0.409460739694676;2.1094960340310545;0.4235598982058136
2.1094960340310545;0.4235598982058136;2.084307023572927;0.43091598090486644
2.084307023572927;0.43091598090486644;2.004504671855512;0.4318076272913105
2.004504671855512;0.4318076272913105;1.9617613731353114;0.4232812587102973
1.9617613731353114;0.4232812587102973;1.8984544795943346;0.3951943974878125
1.8984544795943346;0.3951943974878125;1.8833522188991898;0.3841602734392332
1.8833522188991898;0.3841602734392332;1.8604480523097902;0.3606430999566786
1.8604480523097902;0.3606430999566786;1.8513086768338896;0.34141697471853794
1.8513086768338896;0.34141697471853794;1.840943287574401;0.3194601824172101
1.840943287574401;0.3194601824172101;1.8495253840580315;0.25849386064460855
1.8495253840580315;0.25849386064460855;1.9020767930452032;0.20432634258002727
1.9020767930452032;0.20432634258002727;1.9648264075939101;0.17774413463887404
1.9648264075939101;0.17774413463887404;2.0320342540820144;0.16804748017194074
2.0320342540820144;0.16804748017194074;2.0936135827465336;0.17250571211208054
2.0936135827465336;0.17250571211208054;2.1327902959150182;0.18236955027869944
-5.251379265506399;3.4500306503462315;-5.190858766927514;3.4671391154121127
-5.190858766927514;3.4671391154121127;-5.123372280942903;3.477114409378522
-5.123372280942903;3.477114409378522;-5.0310868797949775;3.475944123492602
-5.0310868797949775;3.475944123492602-4.829351884531865;3.475944123492602
-4.829351884531865;3.475944123492602;-4.6467872866087285;3.4760555792923924
-4.6467872866087285;3.4760555792923924;-4.4292812958594;3.474885293410432
-4.4292812958594;3.474885293410432;-4.340451024464637;3.478674790555789
-4.340451024464637;3.478674790555789;-4.179174484052501;3.4868667917453506
-4.179174484052501;3.4868667917453506;-4.097923206954887;3.4967306299119696
-4.097923206954887;3.4967306299119696;-3.9421637285680307;3.516569762044998
-3.9421637285680307;3.516569762044998;-3.747004625415584;3.544155072168426
-3.747004625415584;3.544155072168426;-3.67305370311886;3.5546319172259726
-3.67305370311886;3.5546319172259726;-3.6184960897592195;3.5658889528741327
-3.6184960897592195;3.5658889528741327;-3.593808630393962;3.5709601917052
-3.593808630393962;3.5709601917052;-3.3784202998161503;3.627245369942041
-3.3784202998161503;3.627245369942041;-3.3004012408745926;3.6507625434206354
-3.3004012408745926;3.6507625434206354;-3.0169691453199006;3.746503074323952
-3.0169691453199006;3.746503074323952;-2.8999405569075645;3.799110211211266
-2.8999405569075645;3.799110211211266;-2.864609068786807;3.8151041182911225
-2.864609068786807;3.8151041182911225;-2.8170731707317977;3.8381754685784752
-2.8170731707317977;3.8381754685784752;-2.634564300707815;3.9204298478655413
-2.634564300707815;3.9204298478655413;-2.3752066576264625;4.055960098826785
-2.3752066576264625;4.055960098826785;-2.1886296509576466;4.153093827207683
-2.1886296509576466;4.153093827207683;-2.1376386231494746;4.184803001875839
-2.1376386231494746;4.184803001875839;-2.0756691991901435;4.246047963147916
-2.0756691991901435;4.246047963147916;-2.064133524046715;4.2627106050185954
-2.064133524046715;4.2627106050185954;-2.0175450002787874;4.32997417940808
-2.0175450002787874;4.32997417940808;-1.9978730518456922;4.387485371426776
-1.9978730518456922;4.387485371426776;-1.9771980012261152;4.4573681570796575
-1.9771980012261152;4.4573681570796575;-1.9751360689539985;4.5305946166866535
-1.9751360689539985;4.5305946166866535;-1.9937491873014588;4.606941838652143
-1.9937491873014588;4.606941838652143;-2.0372169487118823;4.677716270691469
-2.0372169487118823;4.677716270691469;-2.0808518938197644;4.741803354822564
-2.0808518938197644;4.741803354822564;-2.3453365036315845;5.080851893821294
-2.3453365036315845;5.080851893821294;-2.3739806438431224;5.117520851524687
-2.3739806438431224;5.117520851524687;-2.406971560195504;5.168177511935468
-2.406971560195504;5.168177511935468;-2.7948934668326215;5.66493600579635
-2.7948934668326215;5.66493600579635;-2.826045362509993;5.713865101334138
4.837320974123577;1.7414689874241378;4.951005888581303;1.7462615867596891
4.951005888581303;1.7462615867596891;5.000380807311323;1.7483792469319486
5.000380807311323;1.7483792469319486;5.60859509966011;1.7742369921823835
5.60859509966011;1.7742369921823835;5.922398900302797;1.7876116879988433
5.922398900302797;1.7876116879988433;6.050405884866045;1.7930730221252176
6.050405884866045;1.7930730221252176;6.719530771088279;1.822775992420905
4.837320974123577;1.7414689874241378;4.776243196552175;1.6808370330469478
4.776243196552175;1.6808370330469478;4.7487136143256725;1.5716103505313412
4.7487136143256725;1.5716103505313412;4.726255270930485;1.496489142347707
4.726255270930485;1.496489142347707;4.699004328199994;1.3567792989457994
4.699004328199994;1.3567792989457994;4.672254936563115;1.1990136161837521
4.672254936563115;1.1990136161837521;4.657431315364229;1.1166477811008553
4.657431315364229;1.1166477811008553;4.638706741218215;1.0663812159853812
4.638706741218215;1.0663812159853812;4.611901621681689;1.0021269481546002
4.611901621681689;1.0021269481546002;4.5841491278583275;0.9460089536174453
4.5841491278583275;0.9460089536174453;4.537449148291847;0.8914513402575573
4.537449148291847;0.8914513402575573;4.469906934408083;0.8150483903921723
4.469906934408083;0.8150483903921723;3.788466182453044;0.05124180335770048
-0.615486783199976;2.8794884178873206;-0.6773447513607539;3.0647836828729007
-0.6773447513607539;3.0647836828729007;-0.6894377054967002;3.132827447849039
-0.6317593297790609;3.4928854048627573;-0.7476733602066097;3.5641056600972845
-0.7476733602066097;3.5641056600972845;-0.8120390838334688;3.605734400831955
-0.8120390838334688;3.605734400831955;-0.8628629279439352;3.6729979752214397
-0.3741849794735664;3.2178124941953326;-0.3951386695894022;3.307590139877177
-1.0296008024817027;3.020089907679632;-0.7808871881560976;3.0295079226510486
-0.7808871881560976;3.0295079226510486;-0.5847807107165692;3.051576170752167
-0.5847807107165692;3.051576170752167;-0.4583341073320736;3.093706462577975
-0.4583341073320736;3.093706462577975;-0.4004885479167285;3.149434361823783
-0.4004885479167285;3.149434361823783;-0.3741849794735664;3.2178124941953326
-0.3951386695894022;3.307590139877177;-0.4338138316645219;3.358079616592232
-0.4338138316645219;3.358079616592232;-0.509046495643987;3.4271822116545
-0.509046495643987;3.4271822116545;-0.6317593297790609;3.4928854048627573
2.216270688982455;4.225763007823646;1.7752958222650486;4.216066353352753
1.7752958222650486;4.216066353352753;0.775370126130818;4.196505860719201
0.775370126130818;4.196505860719201;0.737419426745674;4.194555384246627
2.4030148793489765;3.458445563131414;2.428649713001316;3.524928946930285
2.428649713001316;3.524928946930285;2.39426559916764;4.130579755911363
2.39426559916764;4.130579755911363;2.35497743020085;4.175775082199729
2.35497743020085;4.175775082199729;2.3291754128508053;4.190152880206383
2.3291754128508053;4.190152880206383;2.2928408225438135;4.210382107630758
2.2928408225438135;4.210382107630758;2.216270688982455;4.225763007823646
2.4030148793489765;3.458445563131414;2.6180688425313767;3.4423402002517673
